Date;Horaire;Distance;
28/09/2021;21:36:07;3.209622;
28/09/2021;21:36:08;3.211787;
28/09/2021;21:36:09;3.208443;
28/09/2021;21:36:11;3.197697;
28/09/2021;21:36:12;3.195424;
28/09/2021;21:36:13;3.187968;
28/09/2021;21:36:14;3.187321;
28/09/2021;21:36:16;3.180639;
28/09/2021;21:36:17;3.187307;
28/09/2021;21:36:19;3.18485;
28/09/2021;21:36:20;3.18228;
28/09/2021;21:36:21;3.176912;
28/09/2021;21:36:23;3.181344;
28/09/2021;21:36:24;3.172823;
28/09/2021;21:36:25;3.185451;
28/09/2021;21:36:27;3.182501;
28/09/2021;21:36:28;3.181598;
28/09/2021;21:36:29;3.171216;
28/09/2021;21:36:31;3.173662;
28/09/2021;21:36:32;3.161903;
28/09/2021;21:36:33;3.180051;
28/09/2021;21:36:35;3.163525;
28/09/2021;21:36:36;3.181788;
28/09/2021;21:36:37;3.184467;
28/09/2021;21:36:39;3.184137;
28/09/2021;21:36:40;3.177459;
28/09/2021;21:36:41;3.172748;
28/09/2021;21:36:43;3.184811;
28/09/2021;21:36:44;3.17865;
28/09/2021;21:36:45;3.1911;
28/09/2021;21:36:47;3.17452;
28/09/2021;21:36:48;3.176165;
28/09/2021;21:36:49;3.166824;
28/09/2021;21:36:51;3.159155;
28/09/2021;21:36:52;3.161893;
28/09/2021;21:36:53;3.162329;
28/09/2021;21:36:55;3.165353;
28/09/2021;21:36:56;3.164186;
28/09/2021;21:36:57;3.174123;
28/09/2021;21:36:59;3.172291;
28/09/2021;21:37:00;3.172591;
28/09/2021;21:37:01;3.174643;
28/09/2021;21:37:03;3.176804;
28/09/2021;21:37:04;3.180059;
28/09/2021;21:37:06;3.171753;
28/09/2021;21:37:07;3.174767;
28/09/2021;21:37:08;3.177542;
28/09/2021;21:37:10;3.185489;
28/09/2021;21:37:11;3.18328;
28/09/2021;21:37:12;3.180127;
28/09/2021;21:37:14;3.183007;
28/09/2021;21:37:15;3.178172;
28/09/2021;21:37:16;3.185913;
28/09/2021;21:37:18;3.179392;
28/09/2021;21:37:19;3.181886;
28/09/2021;21:37:21;3.182148;
28/09/2021;21:37:22;3.186218;
28/09/2021;21:37:23;3.176094;
28/09/2021;21:37:25;3.177986;
28/09/2021;21:37:26;3.178374;
28/09/2021;21:37:27;3.176024;
28/09/2021;21:37:29;3.172046;
28/09/2021;21:37:30;3.177721;
28/09/2021;21:37:31;3.173315;
28/09/2021;21:37:33;3.181863;
28/09/2021;21:37:34;3.183766;
28/09/2021;21:37:35;3.175733;
28/09/2021;21:37:37;3.173899;
28/09/2021;21:37:38;3.167036;
28/09/2021;21:37:40;3.170242;
28/09/2021;21:37:41;3.166283;
28/09/2021;21:37:42;3.161032;
28/09/2021;21:37:44;3.162035;
28/09/2021;21:37:45;3.161629;
28/09/2021;21:37:46;3.162028;
28/09/2021;21:37:48;3.157668;
28/09/2021;21:37:49;3.160112;
28/09/2021;21:37:50;3.155653;
28/09/2021;21:37:52;3.162902;
28/09/2021;21:37:53;3.154876;
28/09/2021;21:37:54;3.164839;
28/09/2021;21:37:56;3.160492;
28/09/2021;21:37:57;3.160924;
28/09/2021;21:37:59;3.163015;
28/09/2021;21:38:00;3.159125;
28/09/2021;21:38:01;3.168189;
28/09/2021;21:38:03;3.167375;
28/09/2021;21:38:04;3.162771;
28/09/2021;21:38:05;3.159602;
28/09/2021;21:38:07;3.163951;
28/09/2021;21:38:08;3.167604;
28/09/2021;21:38:10;3.162276;
28/09/2021;21:38:11;3.164799;
28/09/2021;21:38:12;3.158389;
28/09/2021;21:38:14;3.165722;
28/09/2021;21:38:15;3.159446;
28/09/2021;21:38:16;3.157835;
28/09/2021;21:38:18;3.166209;
28/09/2021;21:38:19;3.168314;
28/09/2021;21:38:20;3.180957;
28/09/2021;21:38:22;3.176268;
28/09/2021;21:38:23;3.174328;
28/09/2021;21:38:24;3.168923;
28/09/2021;21:38:26;3.169014;
28/09/2021;21:38:27;3.16872;
28/09/2021;21:38:28;3.158454;
28/09/2021;21:38:30;3.161666;
28/09/2021;21:38:31;3.154621;
28/09/2021;21:38:32;3.165612;
28/09/2021;21:38:34;3.15655;
28/09/2021;21:38:35;3.176647;
28/09/2021;21:38:36;3.160756;
28/09/2021;21:38:38;3.196212;
28/09/2021;21:38:39;3.177289;
28/09/2021;21:38:40;3.176783;
28/09/2021;21:38:42;3.187672;
28/09/2021;21:38:43;3.171906;
28/09/2021;21:38:44;3.186322;
28/09/2021;21:38:46;3.196543;
28/09/2021;21:38:47;3.186664;
28/09/2021;21:38:48;3.205052;
28/09/2021;21:38:50;3.194044;
28/09/2021;21:38:51;3.191866;
28/09/2021;21:38:52;3.174794;
28/09/2021;21:38:54;3.174201;
28/09/2021;21:38:55;3.182989;
28/09/2021;21:38:56;3.176656;
28/09/2021;21:38:58;3.17465;
28/09/2021;21:38:59;3.165649;
28/09/2021;21:39:00;3.17875;
28/09/2021;21:39:02;3.175833;
28/09/2021;21:39:03;3.175713;
28/09/2021;21:39:04;3.166221;
28/09/2021;21:39:06;3.168664;
28/09/2021;21:39:07;3.16791;
28/09/2021;21:39:08;3.177581;
28/09/2021;21:39:10;3.177937;
28/09/2021;21:39:11;3.169856;
28/09/2021;21:39:12;3.179402;
28/09/2021;21:39:14;3.181919;
28/09/2021;21:39:15;3.180103;
28/09/2021;21:39:16;3.186593;
28/09/2021;21:39:18;3.18278;
28/09/2021;21:39:19;3.178936;
28/09/2021;21:39:21;3.174595;
28/09/2021;21:39:22;3.174516;
28/09/2021;21:39:23;3.172123;
28/09/2021;21:39:25;3.161899;
28/09/2021;21:39:26;3.170665;
28/09/2021;21:39:27;3.164491;
28/09/2021;21:39:29;3.175454;
28/09/2021;21:39:30;3.165682;
28/09/2021;21:39:31;3.177238;
28/09/2021;21:39:33;3.175426;
28/09/2021;21:39:34;3.176352;
28/09/2021;21:39:36;3.164075;
28/09/2021;21:39:37;3.16831;
28/09/2021;21:39:38;3.160401;
28/09/2021;21:39:40;3.157386;
28/09/2021;21:39:41;3.16188;
28/09/2021;21:39:42;3.164463;
28/09/2021;21:39:44;3.155413;
28/09/2021;21:39:45;3.162333;
28/09/2021;21:39:46;3.1588;
28/09/2021;21:39:48;3.167383;
28/09/2021;21:39:49;3.175153;
28/09/2021;21:39:50;3.176582;
28/09/2021;21:39:52;3.182932;
28/09/2021;21:39:53;3.187725;
28/09/2021;21:39:55;3.184481;
28/09/2021;21:39:56;3.183299;
28/09/2021;21:39:57;3.18349;
28/09/2021;21:39:59;3.188049;
28/09/2021;21:40:00;3.18053;
28/09/2021;21:40:01;3.187115;
28/09/2021;21:40:03;3.187176;
28/09/2021;21:40:04;3.183411;
28/09/2021;21:40:05;3.176896;
28/09/2021;21:40:07;3.170437;
28/09/2021;21:40:08;3.170116;
28/09/2021;21:40:09;3.173991;
28/09/2021;21:40:11;3.171837;
28/09/2021;21:40:12;3.166762;
28/09/2021;21:40:13;3.170024;
28/09/2021;21:40:15;3.168899;
28/09/2021;21:40:16;3.165231;
28/09/2021;21:40:18;3.172585;
28/09/2021;21:40:19;3.16918;
28/09/2021;21:40:20;3.167868;
28/09/2021;21:40:22;3.169086;
28/09/2021;21:40:23;3.168262;
28/09/2021;21:40:24;3.166671;
28/09/2021;21:40:26;3.167331;
28/09/2021;21:40:27;3.168821;
28/09/2021;21:40:28;3.171989;
28/09/2021;21:40:30;3.176013;
28/09/2021;21:40:31;3.167379;
28/09/2021;21:40:32;3.172001;
28/09/2021;21:40:34;3.172148;
28/09/2021;21:40:35;3.171808;
28/09/2021;21:40:37;3.169883;
28/09/2021;21:40:38;3.169662;
28/09/2021;21:40:39;3.167387;
28/09/2021;21:40:41;3.171295;
28/09/2021;21:40:42;3.176681;
28/09/2021;21:40:43;3.181965;
28/09/2021;21:40:45;3.182101;
28/09/2021;21:40:46;3.18179;
28/09/2021;21:40:47;3.182698;
28/09/2021;21:40:49;3.181128;
28/09/2021;21:40:50;3.187523;
28/09/2021;21:40:51;3.187072;
28/09/2021;21:40:53;3.189631;
28/09/2021;21:40:54;3.18627;
28/09/2021;21:40:56;3.193281;
28/09/2021;21:40:57;3.185486;
28/09/2021;21:40:58;3.194689;
28/09/2021;21:41:00;3.183515;
28/09/2021;21:41:01;3.196542;
28/09/2021;21:41:02;3.183943;
28/09/2021;21:41:04;3.191966;
28/09/2021;21:41:05;3.186409;
28/09/2021;21:41:06;3.179828;
28/09/2021;21:41:08;3.183062;
28/09/2021;21:41:09;3.180328;
28/09/2021;21:41:11;3.187389;
28/09/2021;21:41:12;3.177713;
28/09/2021;21:41:13;3.178913;
28/09/2021;21:41:15;3.177665;
28/09/2021;21:41:16;3.178106;
28/09/2021;21:41:17;3.17333;
28/09/2021;21:41:19;3.1656;
28/09/2021;21:41:20;3.167312;
28/09/2021;21:41:21;3.164436;
28/09/2021;21:41:23;3.166249;
28/09/2021;21:41:24;3.163919;
28/09/2021;21:41:26;3.176332;
28/09/2021;21:41:27;3.16501;
28/09/2021;21:41:28;3.174328;
28/09/2021;21:41:30;3.176833;
28/09/2021;21:41:31;3.168092;
28/09/2021;21:41:32;3.186351;
28/09/2021;21:41:34;3.190872;
28/09/2021;21:41:35;3.186215;
28/09/2021;21:41:36;3.180701;
28/09/2021;21:41:38;3.179552;
28/09/2021;21:41:39;3.163334;
28/09/2021;21:41:40;3.182337;
28/09/2021;21:41:42;3.165016;
28/09/2021;21:41:43;3.210469;
28/09/2021;21:41:44;3.180328;
28/09/2021;21:41:46;3.182132;
28/09/2021;21:41:47;3.173664;
28/09/2021;21:41:48;3.189988;
28/09/2021;21:41:50;3.186155;
28/09/2021;21:41:51;3.187604;
28/09/2021;21:41:53;3.19122;
28/09/2021;21:41:54;3.193786;
28/09/2021;21:41:55;3.200348;
28/09/2021;21:41:56;3.195929;
28/09/2021;21:41:58;3.191434;
28/09/2021;21:41:59;3.186987;
28/09/2021;21:42:01;3.181124;
28/09/2021;21:42:02;3.184638;
28/09/2021;21:42:03;3.184767;
28/09/2021;21:42:05;3.180699;
28/09/2021;21:42:06;3.176614;
28/09/2021;21:42:07;3.179956;
28/09/2021;21:42:09;3.176055;
28/09/2021;21:42:10;3.179239;
28/09/2021;21:42:11;3.17607;
28/09/2021;21:42:13;3.177227;
28/09/2021;21:42:14;3.17995;
28/09/2021;21:42:15;3.180313;
28/09/2021;21:42:17;3.180342;
28/09/2021;21:42:18;3.18644;
28/09/2021;21:42:19;3.181302;
28/09/2021;21:42:21;3.184418;
28/09/2021;21:42:22;3.179608;
28/09/2021;21:42:24;3.177511;
28/09/2021;21:42:25;3.181995;
28/09/2021;21:42:26;3.174041;
28/09/2021;21:42:28;3.17762;
28/09/2021;21:42:29;3.183542;
28/09/2021;21:42:30;3.178037;
28/09/2021;21:42:32;3.188559;
28/09/2021;21:42:33;3.186307;
28/09/2021;21:42:34;3.18832;
28/09/2021;21:42:36;3.188576;
28/09/2021;21:42:37;3.191964;
28/09/2021;21:42:38;3.183359;
28/09/2021;21:42:40;3.188362;
28/09/2021;21:42:41;3.187035;
28/09/2021;21:42:42;3.196437;
28/09/2021;21:42:44;3.197203;
28/09/2021;21:42:45;3.210385;
28/09/2021;21:42:46;3.209205;
28/09/2021;21:42:48;3.210103;
28/09/2021;21:42:49;3.207675;
28/09/2021;21:42:51;3.203271;
28/09/2021;21:42:52;3.213952;
28/09/2021;21:42:53;3.212068;
28/09/2021;21:42:55;3.211228;
28/09/2021;21:42:56;3.202733;
28/09/2021;21:42:57;3.219529;
28/09/2021;21:42:59;3.201735;
28/09/2021;21:43:00;3.222645;
28/09/2021;21:43:01;3.206176;
28/09/2021;21:43:03;3.205209;
28/09/2021;21:43:04;3.196787;
28/09/2021;21:43:05;3.201481;
28/09/2021;21:43:07;3.193152;
28/09/2021;21:43:08;3.187603;
28/09/2021;21:43:09;3.193755;
28/09/2021;21:43:11;3.178433;
28/09/2021;21:43:12;3.199047;
28/09/2021;21:43:13;3.18245;
28/09/2021;21:43:15;3.187127;
28/09/2021;21:43:16;3.17525;
28/09/2021;21:43:17;3.189291;
28/09/2021;21:43:19;3.189535;
28/09/2021;21:43:20;3.194556;
28/09/2021;21:43:21;3.185448;
28/09/2021;21:43:23;3.19102;
28/09/2021;21:43:24;3.184203;
28/09/2021;21:43:25;3.187198;
28/09/2021;21:43:27;3.188368;
28/09/2021;21:43:28;3.1838;
28/09/2021;21:43:29;3.182912;
28/09/2021;21:43:31;3.184102;
28/09/2021;21:43:32;3.183027;
28/09/2021;21:43:33;3.192375;
28/09/2021;21:43:35;3.190787;
28/09/2021;21:43:36;3.194418;
28/09/2021;21:43:37;3.19608;
28/09/2021;21:43:39;3.201969;
28/09/2021;21:43:40;3.205944;
28/09/2021;21:43:41;3.207225;
28/09/2021;21:43:43;3.20125;
28/09/2021;21:43:44;3.200648;
28/09/2021;21:43:45;3.19897;
28/09/2021;21:43:47;3.196259;
28/09/2021;21:43:48;3.194908;
28/09/2021;21:43:49;3.198802;
28/09/2021;21:43:51;3.193132;
28/09/2021;21:43:52;3.190542;
28/09/2021;21:43:53;3.192116;
28/09/2021;21:43:55;3.189922;
28/09/2021;21:43:56;3.189224;
28/09/2021;21:43:58;3.182055;
28/09/2021;21:43:59;3.190214;
28/09/2021;21:44:00;3.19063;
28/09/2021;21:44:02;3.186766;
28/09/2021;21:44:03;3.182079;
28/09/2021;21:44:04;3.18556;
28/09/2021;21:44:06;3.180538;
28/09/2021;21:44:07;3.189253;
28/09/2021;21:44:08;3.18535;
28/09/2021;21:44:10;3.182983;
28/09/2021;21:44:11;3.187154;
28/09/2021;21:44:12;3.189667;
28/09/2021;21:44:14;3.18976;
28/09/2021;21:44:15;3.189152;
28/09/2021;21:44:17;3.189006;
28/09/2021;21:44:18;3.183353;
28/09/2021;21:44:19;3.193382;
28/09/2021;21:44:21;3.185122;
28/09/2021;21:44:22;3.216972;
28/09/2021;21:44:23;3.194755;
28/09/2021;21:44:25;3.18844;
28/09/2021;21:44:26;3.187642;
28/09/2021;21:44:27;3.187042;
28/09/2021;21:44:29;3.180894;
28/09/2021;21:44:30;3.182129;
28/09/2021;21:44:31;3.175584;
28/09/2021;21:44:33;3.169608;
28/09/2021;21:44:34;3.182845;
28/09/2021;21:44:36;3.184471;
28/09/2021;21:44:37;3.1811;
28/09/2021;21:44:38;3.177366;
28/09/2021;21:44:40;3.177837;
28/09/2021;21:44:41;3.176877;
28/09/2021;21:44:42;3.170685;
28/09/2021;21:44:44;3.168029;
28/09/2021;21:44:45;3.166269;
28/09/2021;21:44:46;3.17499;
28/09/2021;21:44:48;3.17073;
28/09/2021;21:44:49;3.173807;
28/09/2021;21:44:50;3.167221;
28/09/2021;21:44:52;3.172791;
28/09/2021;21:44:53;3.168843;
28/09/2021;21:44:55;3.176027;
28/09/2021;21:44:56;3.176373;
28/09/2021;21:44:57;3.17244;
28/09/2021;21:44:59;3.188142;
28/09/2021;21:45:00;3.17829;
28/09/2021;21:45:01;3.179589;
28/09/2021;21:45:03;3.170473;
28/09/2021;21:45:04;3.178659;
28/09/2021;21:45:05;3.177887;
28/09/2021;21:45:07;3.190949;
28/09/2021;21:45:08;3.183955;
28/09/2021;21:45:09;3.19283;
28/09/2021;21:45:11;3.191404;
28/09/2021;21:45:12;3.196151;
28/09/2021;21:45:13;3.188676;
28/09/2021;21:45:15;3.196462;
28/09/2021;21:45:16;3.19912;
28/09/2021;21:45:17;3.198449;
28/09/2021;21:45:19;3.199345;
28/09/2021;21:45:20;3.196592;
28/09/2021;21:45:22;3.196919;
28/09/2021;21:45:23;3.189019;
28/09/2021;21:45:24;3.196055;
28/09/2021;21:45:26;3.195416;
28/09/2021;21:45:27;3.196328;
28/09/2021;21:45:28;3.188278;
28/09/2021;21:45:30;3.194673;
28/09/2021;21:45:31;3.197559;
28/09/2021;21:45:33;3.188461;
28/09/2021;21:45:34;3.198013;
28/09/2021;21:45:35;3.192568;
28/09/2021;21:45:37;3.183082;
28/09/2021;21:45:38;3.191553;
28/09/2021;21:45:39;3.179912;
28/09/2021;21:45:41;3.202047;
28/09/2021;21:45:42;3.195372;
28/09/2021;21:45:43;3.195711;
28/09/2021;21:45:45;3.1915;
28/09/2021;21:45:46;3.198397;
28/09/2021;21:45:47;3.191243;
28/09/2021;21:45:49;3.190078;
28/09/2021;21:45:50;3.188488;
28/09/2021;21:45:51;3.183131;
28/09/2021;21:45:53;3.191877;
28/09/2021;21:45:54;3.18907;
28/09/2021;21:45:56;3.186328;
28/09/2021;21:45:57;3.184245;
28/09/2021;21:45:58;3.18299;
28/09/2021;21:46:00;3.178241;
28/09/2021;21:46:01;3.189778;
28/09/2021;21:46:02;3.188936;
28/09/2021;21:46:04;3.195696;
28/09/2021;21:46:05;3.188433;
28/09/2021;21:46:07;3.188405;
28/09/2021;21:46:08;3.186;
28/09/2021;21:46:09;3.18391;
28/09/2021;21:46:11;3.185022;
28/09/2021;21:46:12;3.17761;
28/09/2021;21:46:13;3.186606;
28/09/2021;21:46:15;3.181723;
28/09/2021;21:46:16;3.20244;
28/09/2021;21:46:18;3.195715;
28/09/2021;21:46:19;3.200974;
28/09/2021;21:46:20;3.197921;
28/09/2021;21:46:22;3.195878;
28/09/2021;21:46:23;3.201418;
28/09/2021;21:46:24;3.200738;
28/09/2021;21:46:26;3.196179;
28/09/2021;21:46:27;3.191237;
28/09/2021;21:46:28;3.21157;
28/09/2021;21:46:30;3.211412;
28/09/2021;21:46:31;3.216464;
28/09/2021;21:46:32;3.212191;
28/09/2021;21:46:34;3.19957;
28/09/2021;21:46:35;3.216954;
28/09/2021;21:46:36;3.208089;
28/09/2021;21:46:38;3.221001;
28/09/2021;21:46:39;3.213206;
28/09/2021;21:46:40;3.225338;
28/09/2021;21:46:42;3.22158;
28/09/2021;21:46:43;3.21991;
28/09/2021;21:46:44;3.22336;
28/09/2021;21:46:46;3.203654;
28/09/2021;21:46:47;3.220626;
28/09/2021;21:46:49;3.20528;
28/09/2021;21:46:50;3.18704;
28/09/2021;21:46:51;3.191087;
28/09/2021;21:46:53;3.203293;
28/09/2021;21:46:54;3.190162;
28/09/2021;21:46:55;3.187313;
28/09/2021;21:46:57;3.197985;
28/09/2021;21:46:58;3.186376;
28/09/2021;21:46:59;3.198145;
28/09/2021;21:47:01;3.204663;
28/09/2021;21:47:02;3.201561;
28/09/2021;21:47:03;3.200054;
28/09/2021;21:47:05;3.196649;
28/09/2021;21:47:06;3.202901;
28/09/2021;21:47:08;3.199378;
28/09/2021;21:47:09;3.204726;
28/09/2021;21:47:10;3.200579;
28/09/2021;21:47:12;3.194466;
28/09/2021;21:47:13;3.195436;
28/09/2021;21:47:14;3.202701;
28/09/2021;21:47:16;3.201617;
28/09/2021;21:47:17;3.195202;
28/09/2021;21:47:18;3.194882;
28/09/2021;21:47:20;3.191037;
28/09/2021;21:47:21;3.202936;
28/09/2021;21:47:22;3.198048;
28/09/2021;21:47:24;3.206512;
28/09/2021;21:47:25;3.201291;
28/09/2021;21:47:26;3.202307;
28/09/2021;21:47:28;3.203583;
28/09/2021;21:47:29;3.205707;
28/09/2021;21:47:30;3.202404;
28/09/2021;21:47:32;3.201597;
28/09/2021;21:47:33;3.19748;
28/09/2021;21:47:35;3.188009;
28/09/2021;21:47:36;3.194205;
28/09/2021;21:47:37;3.185953;
28/09/2021;21:47:39;3.190837;
28/09/2021;21:47:40;3.190094;
28/09/2021;21:47:41;3.185741;
28/09/2021;21:47:43;3.190357;
28/09/2021;21:47:44;3.189916;
28/09/2021;21:47:45;3.195752;
28/09/2021;21:47:47;3.19938;
28/09/2021;21:47:48;3.197483;
28/09/2021;21:47:49;3.191613;
28/09/2021;21:47:51;3.197333;
28/09/2021;21:47:52;3.197139;
28/09/2021;21:47:54;3.193148;
28/09/2021;21:47:55;3.201488;
28/09/2021;21:47:56;3.211884;
28/09/2021;21:47:58;3.210991;
28/09/2021;21:47:59;3.220026;
28/09/2021;21:48:00;3.209363;
28/09/2021;21:48:02;3.216003;
28/09/2021;21:48:03;3.212058;
28/09/2021;21:48:04;3.206076;
28/09/2021;21:48:06;3.207489;
28/09/2021;21:48:07;3.20487;
28/09/2021;21:48:09;3.201233;
28/09/2021;21:48:10;3.197967;
28/09/2021;21:48:11;3.198168;
28/09/2021;21:48:13;3.197091;
28/09/2021;21:48:14;3.194278;
28/09/2021;21:48:15;3.193798;
28/09/2021;21:48:17;3.186713;
28/09/2021;21:48:18;3.191145;
28/09/2021;21:48:19;3.186935;
28/09/2021;21:48:21;3.192401;
28/09/2021;21:48:22;3.194924;
28/09/2021;21:48:23;3.201178;
28/09/2021;21:48:25;3.194313;
28/09/2021;21:48:26;3.206917;
28/09/2021;21:48:27;3.212788;
28/09/2021;21:48:29;3.211596;
28/09/2021;21:48:30;3.222113;
28/09/2021;21:48:32;3.216059;
28/09/2021;21:48:33;3.21766;
28/09/2021;21:48:34;3.213862;
28/09/2021;21:48:36;3.216343;
28/09/2021;21:48:37;3.205372;
28/09/2021;21:48:38;3.214399;
28/09/2021;21:48:40;3.208096;
28/09/2021;21:48:41;3.218445;
28/09/2021;21:48:42;3.211823;
28/09/2021;21:48:44;3.211347;
28/09/2021;21:48:45;3.210543;
28/09/2021;21:48:47;3.201114;
28/09/2021;21:48:48;3.212832;
28/09/2021;21:48:49;3.201397;
28/09/2021;21:48:51;3.208339;
28/09/2021;21:48:52;3.19529;
28/09/2021;21:48:53;3.210409;
28/09/2021;21:48:55;3.203915;
28/09/2021;21:48:56;3.199982;
28/09/2021;21:48:57;3.205473;
28/09/2021;21:48:59;3.202423;
28/09/2021;21:49:00;3.202777;
28/09/2021;21:49:02;3.191483;
28/09/2021;21:49:03;3.192703;
28/09/2021;21:49:04;3.185753;
28/09/2021;21:49:06;3.209279;
28/09/2021;21:49:07;3.208;
28/09/2021;21:49:08;3.21089;
28/09/2021;21:49:10;3.212397;
28/09/2021;21:49:11;3.211733;
28/09/2021;21:49:12;3.219019;
28/09/2021;21:49:14;3.213038;
28/09/2021;21:49:15;3.223559;
28/09/2021;21:49:16;3.210964;
28/09/2021;21:49:18;3.214787;
28/09/2021;21:49:19;3.203982;
28/09/2021;21:49:20;3.207079;
28/09/2021;21:49:22;3.204511;
28/09/2021;21:49:23;3.208166;
28/09/2021;21:49:24;3.20738;
28/09/2021;21:49:26;3.206697;
28/09/2021;21:49:27;3.204404;
28/09/2021;21:49:29;3.204628;
28/09/2021;21:49:30;3.202549;
28/09/2021;21:49:31;3.203107;
28/09/2021;21:49:33;3.196256;
28/09/2021;21:49:34;3.193419;
28/09/2021;21:49:35;3.186978;
28/09/2021;21:49:37;3.203217;
28/09/2021;21:49:38;3.202649;
28/09/2021;21:49:39;3.217743;
28/09/2021;21:49:41;3.213068;
28/09/2021;21:49:42;3.224088;
28/09/2021;21:49:44;3.211015;
28/09/2021;21:49:45;3.220836;
28/09/2021;21:49:46;3.214502;
28/09/2021;21:49:48;3.223541;
28/09/2021;21:49:49;3.214696;
28/09/2021;21:49:50;3.216444;
28/09/2021;21:49:52;3.204188;
28/09/2021;21:49:53;3.205199;
28/09/2021;21:49:54;3.205195;
28/09/2021;21:49:56;3.200051;
28/09/2021;21:49:57;3.198482;
28/09/2021;21:49:58;3.200685;
28/09/2021;21:50:00;3.199028;
28/09/2021;21:50:01;3.195789;
28/09/2021;21:50:03;3.193352;
28/09/2021;21:50:04;3.201715;
28/09/2021;21:50:05;3.195268;
28/09/2021;21:50:07;3.195088;
28/09/2021;21:50:08;3.192339;
28/09/2021;21:50:09;3.198205;
28/09/2021;21:50:11;3.19307;
28/09/2021;21:50:12;3.192529;
28/09/2021;21:50:13;3.199137;
28/09/2021;21:50:15;3.195467;
28/09/2021;21:50:16;3.201519;
28/09/2021;21:50:17;3.198425;
28/09/2021;21:50:19;3.202807;
28/09/2021;21:50:20;3.192433;
28/09/2021;21:50:21;3.196946;
28/09/2021;21:50:23;3.195685;
28/09/2021;21:50:24;3.197806;
28/09/2021;21:50:26;3.208998;
28/09/2021;21:50:27;3.202057;
28/09/2021;21:50:28;3.205922;
28/09/2021;21:50:30;3.195867;
28/09/2021;21:50:31;3.193103;
28/09/2021;21:50:32;3.191008;
28/09/2021;21:50:34;3.193561;
28/09/2021;21:50:35;3.19451;
28/09/2021;21:50:37;3.187405;
28/09/2021;21:50:38;3.184847;
28/09/2021;21:50:39;3.185938;
28/09/2021;21:50:41;3.195509;
28/09/2021;21:50:42;3.183516;
28/09/2021;21:50:43;3.198152;
28/09/2021;21:50:45;3.196691;
28/09/2021;21:50:46;3.197618;
28/09/2021;21:50:47;3.191289;
28/09/2021;21:50:49;3.190271;
28/09/2021;21:50:50;3.196559;
28/09/2021;21:50:51;3.191567;
28/09/2021;21:50:53;3.194297;
28/09/2021;21:50:54;3.19289;
28/09/2021;21:50:55;3.193927;
28/09/2021;21:50:57;3.192893;
28/09/2021;21:50:58;3.189892;
28/09/2021;21:50:59;3.191452;
28/09/2021;21:51:01;3.19311;
28/09/2021;21:51:02;3.196988;
28/09/2021;21:51:04;3.190884;
28/09/2021;21:51:05;3.203197;
28/09/2021;21:51:06;3.199455;
28/09/2021;21:51:08;3.20515;
28/09/2021;21:51:09;3.200926;
28/09/2021;21:51:10;3.199942;
28/09/2021;21:51:12;3.199211;
28/09/2021;21:51:13;3.199565;
28/09/2021;21:51:14;3.199328;
28/09/2021;21:51:16;3.192154;
28/09/2021;21:51:17;3.201841;
28/09/2021;21:51:19;3.200254;
28/09/2021;21:51:20;3.206706;
28/09/2021;21:51:21;3.199993;
28/09/2021;21:51:23;3.209434;
28/09/2021;21:51:24;3.201354;
28/09/2021;21:51:25;3.197082;
28/09/2021;21:51:27;3.192727;
28/09/2021;21:51:28;3.192649;
28/09/2021;21:51:29;3.190177;
28/09/2021;21:51:31;3.189526;
28/09/2021;21:51:32;3.189267;
28/09/2021;21:51:33;3.192148;
28/09/2021;21:51:35;3.187855;
28/09/2021;21:51:36;3.191581;
28/09/2021;21:51:37;3.196827;
28/09/2021;21:51:39;3.191845;
28/09/2021;21:51:40;3.189557;
28/09/2021;21:51:42;3.188655;
28/09/2021;21:51:43;3.18754;
28/09/2021;21:51:44;3.185882;
28/09/2021;21:51:46;3.196048;
28/09/2021;21:51:47;3.187646;
28/09/2021;21:51:48;3.199276;
28/09/2021;21:51:50;3.195993;
28/09/2021;21:51:51;3.197871;
28/09/2021;21:51:52;3.194053;
28/09/2021;21:51:54;3.198307;
28/09/2021;21:51:55;3.193209;
28/09/2021;21:51:56;3.201081;
28/09/2021;21:51:58;3.19905;
28/09/2021;21:51:59;3.201418;
28/09/2021;21:52:00;3.19632;
28/09/2021;21:52:02;3.201842;
28/09/2021;21:52:03;3.203117;
28/09/2021;21:52:04;3.203508;
28/09/2021;21:52:06;3.215939;
28/09/2021;21:52:07;3.206992;
28/09/2021;21:52:08;3.223692;
28/09/2021;21:52:10;3.214041;
28/09/2021;21:52:11;3.221986;
28/09/2021;21:52:12;3.216101;
28/09/2021;21:52:14;3.226037;
28/09/2021;21:52:15;3.220138;
28/09/2021;21:52:16;3.225417;
28/09/2021;21:52:18;3.217608;
28/09/2021;21:52:19;3.213238;
28/09/2021;21:52:20;3.211029;
28/09/2021;21:52:22;3.216508;
28/09/2021;21:52:23;3.210156;
28/09/2021;21:52:25;3.205427;
28/09/2021;21:52:26;3.212521;
28/09/2021;21:52:27;3.203464;
28/09/2021;21:52:29;3.208687;
28/09/2021;21:52:30;3.215594;
28/09/2021;21:52:31;3.213719;
28/09/2021;21:52:33;3.211821;
28/09/2021;21:52:34;3.210742;
28/09/2021;21:52:35;3.211999;
28/09/2021;21:52:37;3.206271;
28/09/2021;21:52:38;3.200322;
28/09/2021;21:52:40;3.195145;
28/09/2021;21:52:41;3.210029;
